date,open,high,low,close,volume
2021-12-01,145.6577230067343,147.71141029581642,142.7626654346259,142.84408569335938,12253400
2021-12-02,144.59924835646729,147.69334307550957,143.66740172199223,145.84774780273438,12969900
2021-12-03,146.11010775044144,146.40866256835625,142.21082473068742,143.20599365234375,12681800
2021-12-06,145.6667888744979,147.11432479916266,144.2645048405907,144.89779663085938,11186500
2021-12-07,146.4538753798037,147.81997706412494,145.80248567218356,147.078125,9851600
2021-12-08,147.15956063261947,147.71143214241877,144.90683650808296,145.3953857421875,11705700
2021-12-09,144.43635051948732,145.59437344099717,143.5316442492626,145.16917419433594,11189600
2021-12-10,145.94725440752836,146.29103347901147,143.96594502891764,144.59019470214844,10405400
2021-12-13,144.30066882813523,144.56302760647148,142.2922195432027,142.87123107910156,12069000
2021-12-14,142.4460434599611,145.55823619904388,142.31034299942462,143.96595764160156,12563600
2021-12-15,144.61732050351986,144.61732050351986,142.35555455135173,142.8893280029297,14014200
2021-12-16,145.10586440833944,146.39960178751673,143.57690832600477,145.12396240234375,19542800
2021-12-17,144.13783743884127,144.1921176167835,140.3923395041309,141.82177734375,28082000
2021-12-20,139.78619860617215,139.95809505270847,137.37063386867038,139.27052307128906,15148000
2021-12-21,140.60044340051277,142.20176399939373,140.31093068822693,141.21563720703125,11291300
2021-12-22,140.9080486072776,142.09321200799508,140.44665322519938,141.76751708984375,7273000
2021-12-23,142.59079220159666,143.95689404866215,142.2289151230189,142.27413940429688,8055200
2021-12-27,142.5817454907512,143.12456109104625,141.44180650115368,143.08837890625,6188100
2021-12-28,143.12457095913774,144.88874594000137,143.0160105925388,143.52264404296875,6342300
2021-12-29,143.71262895583365,144.41829890136736,143.0793233800814,143.45025634765625,6398900
2021-12-30,143.94783811078264,144.97016077630659,143.27835039459606,143.37786865234375,6948200
2021-12-31,143.35073152549015,144.11068161595742,142.9074342084132,143.26026916503906,5805900
2022-01-03,144.6263592360301,147.14144181200427,144.30970648819712,146.291015625,13120900
2022-01-04,148.65231300947437,152.5154133752041,148.57993483767729,151.83688354492188,20195800
