date,open,high,low,close,volume
2021-12-01,325.40701369477864,329.4366054980514,319.8335554738166,320.5035095214844,33337600
2021-12-02,320.7171309796585,323.8145832007806,318.28966244474685,319.9306335449219,30766000
2021-12-03,322.35808901688773,323.04751138803783,308.803113564242,313.6386413574219,41779300
2021-12-06,314.5514377373279,317.94989426023443,309.9683751840063,316.7264404296875,30032600
2021-12-07,322.01828739621885,326.05756905237325,320.522958448242,325.203125,31021900
2021-12-08,325.58184120381065,325.7663312135231,321.2026777609349,325.251708984375,24761000
2021-12-09,324.70796550114903,326.7276066624598,322.4843956095224,323.43597412109375,22214200
2021-12-10,325.2614178438245,333.04872727162575,325.0769278400669,332.6020812988281,38095700
2021-12-13,330.7960244736991,333.8158110995046,329.24243849989546,329.55316162109375,28899400
2021-12-14,323.552449526195,324.931264787045,314.7067381676782,318.81402587890625,44438700
2021-12-15,319.0761759142433,325.46529001323074,315.0854316657473,324.9409484863281,35381100
2021-12-16,325.97021939286674,326.9897740911703,313.64838511563244,315.4738464355469,35034800
2021-12-17,311.5704341380039,315.4932314363967,308.04574521987075,314.40570068359375,47750300
2021-12-20,310.76452390952767,313.4347394175627,308.3564939796076,310.62860107421875,28326500
2021-12-21,313.9105146375976,318.22170092401313,310.52174857188334,317.7944641113281,24740600
2021-12-22,318.7751880271797,323.931129340318,316.2991817268589,323.5330505371094,24831500
2021-12-23,323.0961096493684,326.6305185809292,323.0767005658128,324.9798278808594,19617800
2021-12-27,325.7274562265829,332.5438073945915,325.69832778706945,332.5146789550781,19947000
2021-12-28,333.1943576445619,333.8352129560905,330.4464760334282,331.3494873046875,15661500
2021-12-29,331.39791786933023,334.3108794549341,329.8249233542525,332.0290832519531,15042000
2021-12-30,331.99031777035117,333.1749236274577,328.98997014922884,329.4754638671875,15994500
2021-12-31,328.6889955613775,329.51431124934464,326.1061651969411,326.5625305175781,18000800
2022-01-03,325.62065382806765,328.1937646958434,320.2122465111482,325.0380554199219,28865100
2022-01-04,325.1157552681164,325.4750455603239,316.6584618241034,319.4646301269531,32674300
2022-01-05,316.405930069771,316.6098587525815,306.81259974808444,307.20098876953125,40054300
2022-01-06,304.06466713840837,309.45366443395466,302.4528246641764,304.77349853515625,39646100
2022-01-07,305.0356884344486,307.3175147707154,301.0934819267639,304.92889404296875,32720000
2022-01-10,300.5109027560878,305.5891778942772,295.8501747506654,305.1522216796875,44289500
2022-01-11,304.2880584070521,307.42432897382355,300.899321615518,305.8416442871094,29386800
2022-01-12,310.3955388064669,314.0270220084163,307.8806554969375,309.0361328125,34372200
2022-01-13,311.1724211432239,311.570529645518,295.18025296349924,295.95703125,45366000
2022-01-14,295.42293023044414,301.8023248577446,294.93743650779754,301.2003173828125,39846400
2022-01-18,295.2482001655353,300.8119400268569,292.9857825131498,293.869384765625,42333200
2022-01-19,297.4037153433391,304.80263400058055,293.9178744109828,294.5295715332031,45933900
2022-01-20,300.10310048812516,302.6082350893692,292.4031770647772,292.8498229980469,35380700
2022-01-21,293.9082172607986,295.2870029567207,287.0336089676001,287.4414367675781,57984400
2022-01-24,283.7225142551913,288.4900360460694,268.04104491701077,287.7715148925781,85731500
2022-01-25,283.06223836449163,286.43156585377636,276.89649203266447,280.1201477050781,72848600
2022-01-26,299.05439039333135,299.5496034339811,284.5284276453755,288.1016540527344,90428900
2022-01-27,293.8791532345911,298.384520943901,289.2863705522639,291.1409606933594,53481300
2022-01-28,291.51962106110744,299.53026885029084,285.9073138559126,299.316650390625,49743700
2022-01-31,299.98659920210355,303.31707920676604,297.4814348645573,301.95770263671875,46444500
2022-02-01,301.40418618571084,301.61780458751355,296.27737417462686,299.80206298828125,40950400
2022-02-02,300.64682355662984,305.9775347257443,299.91858303048053,304.3656921386719,36636000
2022-02-03,300.51090662551127,302.20044499578506,291.25739709798916,292.5099792480469,43730000
2022-02-04,291.5001050880501,299.8408828984907,291.2670776055158,297.0638732910156,35096500
2022-02-07,297.2871826152936,298.9087147464709,291.1990735267524,292.2186279296875,28533300
2022-02-08,292.5100020571509,296.6949560645553,291.24773008372165,295.7239685058594,32421200
2022-02-09,300.8798801126251,302.8801119137957,298.47185017143323,302.1809997558594,31284700
