date,open,high,low,close,volume
2015-01-02,78.40821019121645,78.78140489808659,77.72152760275591,78.01261901855469,5753600
2015-01-05,77.98276101793354,78.16935835357758,77.38564726607314,77.4677505493164,8079300
2015-01-06,77.87826811842297,78.36342237265403,76.83332750253976,77.08709716796875,7428000
2015-01-07,77.55734118764886,78.99040776276681,77.48269767674658,78.78887939453125,7931700
2015-01-08,79.16205348746472,79.48300113918559,78.9306746087237,79.40836334228516,9916000
2015-01-09,79.49046107598453,79.49046107598453,78.1842797906984,78.32609558105469,7364800
2015-01-12,78.49776289758132,78.98291709126633,77.84840783796317,78.0573959350586,6839000
2015-01-13,78.6992791985724,79.36356513209581,77.80360874041324,78.19173431396484,10151100
2015-01-14,77.52001002017977,77.94545178596644,77.25877484724053,77.62450408935547,8887700
2015-01-15,76.85572888259208,77.57226213003398,76.09440839221627,76.4974594116211,10834800
2015-01-16,76.17648186289023,78.08724213563798,76.13170033199306,77.65433502197266,14092300
2015-01-20,75.79584659280866,76.16904129647685,74.83300357400482,75.6017837524414,20460000
2015-01-21,75.05691081565384,76.20635109189699,74.93749148142663,76.05707550048828,11702900
2015-01-22,76.42281790419229,77.49762057063617,75.81077876235614,77.44537353515625,9036600
2015-01-23,76.83332282909879,76.85571359886303,76.08693346629659,76.28099060058594,10126000
2015-01-26,75.98243673502732,76.4675852481631,75.54206406534414,76.32577514648438,8962800
2015-01-27,76.00484115312564,76.70644338318594,75.33308949072769,76.19889831542969,10160500
2015-01-28,76.48998063459901,76.82585355350193,75.7137350522137,75.74359130859375,9053200
2015-01-29,75.76600423799543,76.47507202729568,75.1390340596297,76.41535949707031,7569300
2015-01-30,75.81823360685254,76.13171577571987,74.70610934499149,74.7434310913086,10676300
2015-02-02,75.00464756765416,75.27334812967591,74.17615511717003,75.2584228515625,8990700
2015-02-03,75.68389609451198,76.54970494943225,75.47490794658293,76.47506713867188,10005200
2015-02-04,76.2212720100011,76.46757613387466,75.40023928209577,75.65401458740234,9514100
2015-02-05,75.81078094225461,76.54970494943225,75.7286776420682,76.47506713867188,6642200
2015-02-06,76.2138465858383,76.4676163300441,75.25846875788534,75.45999145507812,9215700
2015-02-09,75.43009348631762,75.43009348631762,73.96717128419554,74.47471618652344,9851700
2015-02-10,74.78075003891136,75.16140450350449,74.21349254421546,74.9001693725586,12275500
2015-02-11,74.98227416077931,75.2285840154001,74.60161399404707,74.92256164550781,8177000
2015-02-12,75.01210813713193,75.0419643858993,72.5117056714603,73.47454833984375,25835200
2015-02-13,73.4745688786191,74.39262458323235,73.39246559518229,74.35530853271484,11153600
2015-02-17,74.18365021571125,74.99721771283754,73.98212756100098,74.96736145019531,8627100
2015-02-18,75.16139628273639,75.34053380536223,74.17616268628686,74.60906982421875,7878200
2015-02-19,74.6016078692199,75.26589388720527,74.34783824189893,75.1613998413086,10028200
2015-02-20,75.29668865825562,75.43949714928469,74.49246192996476,75.35681915283203,10085700
2015-02-23,75.71760925002184,75.74015675743642,75.01109583546727,75.29670715332031,6878200
2015-02-24,75.34929890256421,75.9505923596202,75.16139541402914,75.6875228881836,6587200
2015-02-25,75.86791331592597,76.13097704936247,75.28165535730768,76.07084655761719,9684000
2015-02-26,76.19864134174792,77.55154912110102,76.07838605822816,77.26593780517578,11437900
2015-02-27,77.44629756794563,77.66426628882444,77.0253956155502,77.04794311523438,8500000
